Id,Year,Post,SDG_0,SDG_1,SDG_2,SDG_3,SDG_4,SDG_5,SDG_6,SDG_7,SDG_8,SDG_9,SDG_10,SDG_11,SDG_12,SDG_13,SDG_14,SDG_15,SDG_16
VAT_68_2013,2013,Minister for Foreign Affairs,0.00482241902500391,0.027587885037064552,0.011088919825851917,0.016105012968182564,0.010316886939108372,0.4026567339897156,0.009057683870196342,0.00624075997620821,0.011742446571588516,0.006313932593911886,0.008405928499996662,0.011767178773880005,0.01254354976117611,0.011076289229094982,0.01080957893282175,0.025285501033067703,0.41417935490608215
CMR_68_2013,2013,Minister for Foreign Affairs,0.004400214180350304,0.02301858551800251,0.007545999251306057,0.013362789526581764,0.010576916858553886,0.08553112298250198,0.006253198720514774,0.004675586242228746,0.00887379515916109,0.0036124270409345627,0.007174200378358364,0.012310084886848927,0.013000311329960823,0.010246260091662407,0.00668290164321661,0.017057910561561584,0.7656776905059814
LBR_68_2013,2013,President,0.001442667213268578,0.0010643802816048265,0.0007676751702092588,0.0009314031340181828,0.0008606815827079117,0.0013630017638206482,0.0007999217486940324,0.0006773940403945744,0.0006359833641909063,0.0006087988149374723,0.0006847824552096426,0.000747531361412257,0.0012130532413721085,0.0007262825383804739,0.0007379474118351936,0.001064941636286676,0.9856736063957214
NPL_68_2013,2013,Head of Government,0.004654195159673691,0.20899543166160583,0.06432408839464188,0.02250821329653263,0.014620814472436905,0.03960057348012924,0.01007287111133337,0.008309788070619106,0.018037671223282814,0.0035867146216332912,0.018239134922623634,0.018500789999961853,0.41299745440483093,0.059012871235609055,0.014188490808010101,0.042874060571193695,0.03947686031460762
LAO_68_2013,2013,Deputy Prime Minister,0.005093814339488745,0.4544440507888794,0.012513162568211555,0.028971698135137558,0.008215646259486675,0.02182982675731182,0.011700447648763657,0.007102821487933397,0.0055769882164895535,0.004863326903432608,0.015166018158197403,0.0273012425750494,0.03789504989981651,0.12335310131311417,0.009425588883459568,0.02686174213886261,0.19968543946743011
UKR_68_2013,2013,President,0.0016832207329571247,0.002614618744701147,0.004507952835410833,0.004605710972100496,0.007378905080258846,0.007205677218735218,0.5994898676872253,0.2832309603691101,0.005745831411331892,0.008946383371949196,0.0018430425552651286,0.00695976335555315,0.01804521307349205,0.02365344762802124,0.009624461643397808,0.011882043443620205,0.002582995453849435
THA_68_2013,2013,Minister for Foreign Affairs,0.0012529201339930296,0.0014044188428670168,0.0010354992700740695,0.001248498447239399,0.0009897726122289896,0.0020783061627298594,0.0011979128466919065,0.0007035682210698724,0.0008070943295024335,0.0006826602621003985,0.0006692450842820108,0.0010307079646736383,0.001627320540137589,0.0010907406685873866,0.0009893231326714158,0.0017757005989551544,0.9814163446426392
PRY_68_2013,2013,President,0.0009249698487110436,0.001280125929042697,0.0007782095926813781,0.000736656307708472,0.0004784190678037703,0.0009392063366249204,0.000685272621922195,0.0005793104064650834,0.0005546614993363619,0.0004992274916730821,0.0006603911169804633,0.000776731118094176,0.0011021492537111044,0.0006590482080355287,0.0006581032648682594,0.0010789779480546713,0.9876084327697754
HRV_68_2013,2013,President,0.0017116209492087364,0.002108829328790307,0.0017519835382699966,0.0017485909629613161,0.0018348369048908353,0.0043723322451114655,0.0016935435123741627,0.0010563309770077467,0.0012718389043584466,0.001277812640182674,0.0011028366861864924,0.001243885955773294,0.0025264653377234936,0.0016995727783069015,0.0015820458065718412,0.0033495614770799875,0.969667911529541
GAB_68_2013,2013,President,0.0032253419049084187,0.007851911708712578,0.0025974223390221596,0.0060879443772137165,0.003657702822238207,0.019486870616674423,0.002256580861285329,0.002154643414542079,0.00485924631357193,0.0015993734123185277,0.0030334193725138903,0.00444831931963563,0.006084142718464136,0.0035698828287422657,0.0026228397618979216,0.005086876451969147,0.9213775396347046
