speech_id,country_abb,year,session,period,year_diff,sub_region,inter_region,continent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHN_76_2021,CHN,2021,76,After,6,Eastern Asia,Eastern Asia,Asia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GNB_76_2021,GNB,2021,76,After,6,Sub-Saharan Africa,Western Africa,Africa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BGR_76_2021,BGR,2021,76,After,6,Eastern Europe,Eastern Europe,Europe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBR_76_2021,GBR,2021,76,After,6,Northern Europe,Northern Europe,Europe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BRB_76_2021,BRB,2021,76,After,6,Latin America and the Caribbean,Caribbean,Americas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWE_76_2021,SWE,2021,76,After,6,Northern Europe,Northern Europe,Europe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JOR_76_2021,JOR,2021,76,After,6,Western Asia,Western Asia,Asia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARG_76_2021,ARG,2021,76,After,6,Latin America and the Caribbean,South America,Americas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IND_76_2021,IND,2021,76,After,6,Southern Asia,Southern Asia,Asia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MDG_76_2021,MDG,2021,76,After,6,Sub-Saharan Africa,Eastern Africa,Africa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EST_76_2021,EST,2021,76,After,6,Northern Europe,Northern Europe,Europe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ALB_76_2021,ALB,2021,76,After,6,Southern Europe,Southern Europe,Europe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWZ_76_2021,SWZ,2021,76,After,6,Sub-Saharan Africa,Southern Africa,Africa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NOR_76_2021,NOR,2021,76,After,6,Northern Europe,Northern Europe,Europe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TUN_76_2021,TUN,2021,76,After,6,Northern Africa,Northern Africa,Africa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NRU_76_2021,NRU,2021,76,After,6,Micronesia,Micronesia,Oceania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BTN_76_2021,BTN,2021,76,After,6,Southern Asia,Southern Asia,Asia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRB_76_2021,SRB,2021,76,After,6,Southern Europe,Southern Europe,Europe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SYR_76_2021,SYR,2021,76,After,6,Western Asia,Western Asia,Asia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GNQ_76_2021,GNQ,2021,76,After,6,Sub-Saharan Africa,Middle Africa,Africa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOL_76_2021,BOL,2021,76,After,6,Latin America and the Caribbean,South America,Americas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDN_76_2021,IDN,2021,76,After,6,South-eastern Asia,South-eastern Asia,Asia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DJI_76_2021,DJI,2021,76,After,6,Sub-Saharan Africa,Eastern Africa,Africa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RUS_76_2021,RUS,2021,76,After,6,Eastern Europe,Eastern Europe,Europe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BHS_76_2021,BHS,2021,76,After,6,Latin America and the Caribbean,Caribbean,Americas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GIN_76_2021,GIN,2021,76,After,6,Sub-Saharan Africa,Western Africa,Africa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DNK_76_2021,DNK,2021,76,After,6,Northern Europe,Northern Europe,Europe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SLV_77_2022,SLV,2022,77,After,7,Latin America and the Caribbean,Central America,Americas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GMB_77_2022,GMB,2022,77,After,7,Sub-Saharan Africa,Western Africa,Africa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GEO_77_2022,GEO,2022,77,After,7,Western Asia,Western Asia,Asia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FIN_77_2022,FIN,2022,77,After,7,Northern Europe,Northern Europe,Europe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SAU_77_2022,SAU,2022,77,After,7,Western Asia,Western Asia,Asia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TUV_77_2022,TUV,2022,77,After,7,Polynesia,Polynesia,Oceania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KAZ_77_2022,KAZ,2022,77,After,7,Central Asia,Central Asia,Asia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PER_77_2022,PER,2022,77,After,7,Latin America and the Caribbean,South America,Americas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PSE_77_2022,PSE,2022,77,After,7,Western Asia,Western Asia,Asia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SVN_77_2022,SVN,2022,77,After,7,Southern Europe,Southern Europe,Europe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LTU_77_2022,LTU,2022,77,After,7,Northern Europe,Northern Europe,Europe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SYC_77_2022,SYC,2022,77,After,7,Sub-Saharan Africa,Eastern Africa,Africa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TON_77_2022,TON,2022,77,After,7,Polynesia,Polynesia,Oceania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHL_77_2022,CHL,2022,77,After,7,Latin America and the Caribbean,South America,Americas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TLS_77_2022,TLS,2022,77,After,7,South-eastern Asia,South-eastern Asia,Asia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEU_77_2022,DEU,2022,77,After,7,Western Europe,Western Europe,Europe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COL_77_2022,COL,2022,77,After,7,Latin America and the Caribbean,South America,Americas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KHM_77_2022,KHM,2022,77,After,7,South-eastern Asia,South-eastern Asia,Asia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MDV_77_2022,MDV,2022,77,After,7,Southern Asia,Southern Asia,Asia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KEN_77_2022,KEN,2022,77,After,7,Sub-Saharan Africa,Eastern Africa,Africa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CIV_77_2022,CIV,2022,77,After,7,Sub-Saharan Africa,Western Africa,Africa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MKD_77_2022,MKD,2022,77,After,7,Southern Europe,Southern Europe,Europe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HND_77_2022,HND,2022,77,After,7,Latin America and the Caribbean,Central America,Americas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SGP_77_2022,SGP,2022,77,After,7,South-eastern Asia,South-eastern Asia,Asia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KOR_77_2022,KOR,2022,77,After,7,Eastern Asia,Eastern Asia,Asia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ISR_77_2022,ISR,2022,77,After,7,Western Asia,Western Asia,Asia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VUT_77_2022,VUT,2022,77,After,7,Melanesia,Melanesia,Oceania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KNA_77_2022,KNA,2022,77,After,7,Latin America and the Caribbean,Caribbean,Americas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CUB_77_2022,CUB,2022,77,After,7,Latin America and the Caribbean,Caribbean,Americas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHE_77_2022,CHE,2022,77,After,7,Western Europe,Western Europe,Europe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERI_77_2022,ERI,2022,77,After,7,Sub-Saharan Africa,Eastern Africa,Africa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NZL_77_2022,NZL,2022,77,After,7,Australia and New Zealand,Australia and New Zealand,Oceania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EGY_77_2022,EGY,2022,77,After,7,Northern Africa,Northern Africa,Africa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UGA_77_2022,UGA,2022,77,After,7,Sub-Saharan Africa,Eastern Africa,Africa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CPV_77_2022,CPV,2022,77,After,7,Sub-Saharan Africa,Western Africa,Africa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AUS_77_2022,AUS,2022,77,After,7,Australia and New Zealand,Australia and New Zealand,Oceania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NLD_77_2022,NLD,2022,77,After,7,Western Europe,Western Europe,Europe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TGO_77_2022,TGO,2022,77,After,7,Sub-Saharan Africa,Western Africa,Africa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SLE_77_2022,SLE,2022,77,After,7,Sub-Saharan Africa,Western Africa,Africa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LBN_77_2022,LBN,2022,77,After,7,Western Asia,Western Asia,Asia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KGZ_77_2022,KGZ,2022,77,After,7,Central Asia,Central Asia,Asia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARE_77_2022,ARE,2022,77,After,7,Western Asia,Western Asia,Asia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LVA_77_2022,LVA,2022,77,After,7,Northern Europe,Northern Europe,Europe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TCD_77_2022,TCD,2022,77,After,7,Sub-Saharan Africa,Middle Africa,Africa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KIR_77_2022,KIR,2022,77,After,7,Micronesia,Micronesia,Oceania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AGO_77_2022,AGO,2022,77,After,7,Sub-Saharan Africa,Middle Africa,Africa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ITA_77_2022,ITA,2022,77,After,7,Southern Europe,Southern Europe,Europe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LSO_77_2022,LSO,2022,77,After,7,Sub-Saharan Africa,Southern Africa,Africa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BLZ_77_2022,BLZ,2022,77,After,7,Latin America and the Caribbean,Central America,Americas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FJI_77_2022,FJI,2022,77,After,7,Melanesia,Melanesia,Oceania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TZA_77_2022,TZA,2022,77,After,7,Sub-Saharan Africa,Eastern Africa,Africa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIC_77_2022,NIC,2022,77,After,7,Latin America and the Caribbean,Central America,Americas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SVK_77_2022,SVK,2022,77,After,7,Eastern Europe,Eastern Europe,Europe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PNG_77_2022,PNG,2022,77,After,7,Melanesia,Melanesia,Oceania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NAM_77_2022,NAM,2022,77,After,7,Sub-Saharan Africa,Southern Africa,Africa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IRN_77_2022,IRN,2022,77,After,7,Southern Asia,Southern Asia,Asia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BIH_77_2022,BIH,2022,77,After,7,Southern Europe,Southern Europe,Europe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KWT_77_2022,KWT,2022,77,After,7,Western Asia,Western Asia,Asia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MNE_77_2022,MNE,2022,77,After,7,Southern Europe,Southern Europe,Europe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YEM_77_2022,YEM,2022,77,After,7,Western Asia,Western Asia,Asia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SOM_77_2022,SOM,2022,77,After,7,Sub-Saharan Africa,Eastern Africa,Africa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JAM_77_2022,JAM,2022,77,After,7,Latin America and the Caribbean,Caribbean,Americas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IRQ_77_2022,IRQ,2022,77,After,7,Western Asia,Western Asia,Asia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MLT_77_2022,MLT,2022,77,After,7,Southern Europe,Southern Europe,Europe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SEN_77_2022,SEN,2022,77,After,7,Sub-Saharan Africa,Western Africa,Africa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA_77_2022,NGA,2022,77,After,7,Sub-Saharan Africa,Western Africa,Africa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DMA_77_2022,DMA,2022,77,After,7,Latin America and the Caribbean,Caribbean,Americas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MCO_77_2022,MCO,2022,77,After,7,Western Europe,Western Europe,Europe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AND_77_2022,AND,2022,77,After,7,Southern Europe,Southern Europe,Europe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BHR_77_2022,BHR,2022,77,After,7,Western Asia,Western Asia,Asia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GAB_77_2022,GAB,2022,77,After,7,Sub-Saharan Africa,Middle Africa,Africa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HRV_77_2022,HRV,2022,77,After,7,Southern Europe,Southern Europe,Europe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRY_77_2022,PRY,2022,77,After,7,Latin America and the Caribbean,South America,Americas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THA_77_2022,THA,2022,77,After,7,South-eastern Asia,South-eastern Asia,Asia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UKR_77_2022,UKR,2022,77,After,7,Eastern Europe,Eastern Europe,Europe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAO_77_2022,LAO,2022,77,After,7,South-eastern Asia,South-eastern Asia,Asia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NPL_77_2022,NPL,2022,77,After,7,Southern Asia,Southern Asia,Asia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LBR_77_2022,LBR,2022,77,After,7,Sub-Saharan Africa,Western Africa,Africa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CMR_77_2022,CMR,2022,77,After,7,Sub-Saharan Africa,Middle Africa,Africa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VAT_77_2022,VAT,2022,77,After,7,Southern Europe,Southern Europe,Europe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LCA_77_2022,LCA,2022,77,After,7,Latin America and the Caribbean,Caribbean,Americas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BEN_77_2022,BEN,2022,77,After,7,Sub-Saharan Africa,Western Africa,Africa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MWI_77_2022,MWI,2022,77,After,7,Sub-Saharan Africa,Eastern Africa,Africa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRD_77_2022,GRD,2022,77,After,7,Latin America and the Caribbean,Caribbean,Americas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ROU_77_2022,ROU,2022,77,After,7,Eastern Europe,Eastern Europe,Europe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_77_2022,USA,2022,77,After,7,Northern America,Northern America,Americas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZAF_77_2022,ZAF,2022,77,After,7,Sub-Saharan Africa,Southern Africa,Africa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QAT_77_2022,QAT,2022,77,After,7,Western Asia,Western Asia,Asia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SDN_77_2022,SDN,2022,77,After,7,Northern Africa,Northern Africa,Africa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MOZ_77_2022,MOZ,2022,77,After,7,Sub-Saharan Africa,Eastern Africa,Africa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GTM_77_2022,GTM,2022,77,After,7,Latin America and the Caribbean,Central America,Americas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BWA_77_2022,BWA,2022,77,After,7,Sub-Saharan Africa,Southern Africa,Africa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TTO_77_2022,TTO,2022,77,After,7,Latin America and the Caribbean,Caribbean,Americas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CZE_77_2022,CZE,2022,77,After,7,Eastern Europe,Eastern Europe,Europe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HTI_77_2022,HTI,2022,77,After,7,Latin America and the Caribbean,Caribbean,Americas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MRT_77_2022,MRT,2022,77,After,7,Sub-Saharan Africa,Western Africa,Africa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESP_77_2022,ESP,2022,77,After,7,Southern Europe,Southern Europe,Europe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAR_77_2022,MAR,2022,77,After,7,Northern Africa,Northern Africa,Africa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CAN_77_2022,CAN,2022,77,After,7,Northern America,Northern America,Americas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MHL_77_2022,MHL,2022,77,After,7,Micronesia,Micronesia,Oceania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SSD_77_2022,SSD,2022,77,After,7,Sub-Saharan Africa,Eastern Africa,Africa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MNG_77_2022,MNG,2022,77,After,7,Eastern Asia,Eastern Asia,Asia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OMN_77_2022,OMN,2022,77,After,7,Western Asia,Western Asia,Asia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PAK_77_2022,PAK,2022,77,After,7,Southern Asia,Southern Asia,Asia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MLI_77_2022,MLI,2022,77,After,7,Sub-Saharan Africa,Western Africa,Africa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FRA_77_2022,FRA,2022,77,After,7,Western Europe,Western Europe,Europe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IRL_77_2022,IRL,2022,77,After,7,Northern Europe,Northern Europe,Europe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MUS_77_2022,MUS,2022,77,After,7,Sub-Saharan Africa,Eastern Africa,Africa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NER_77_2022,NER,2022,77,After,7,Sub-Saharan Africa,Western Africa,Africa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BDI_77_2022,BDI,2022,77,After,7,Sub-Saharan Africa,Eastern Africa,Africa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VNM_77_2022,VNM,2022,77,After,7,South-eastern Asia,South-eastern Asia,Asia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PLW_77_2022,PLW,2022,77,After,7,Micronesia,Micronesia,Oceania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TUR_77_2022,TUR,2022,77,After,7,Western Asia,Western Asia,Asia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FSM_77_2022,FSM,2022,77,After,7,Micronesia,Micronesia,Oceania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOM_77_2022,DOM,2022,77,After,7,Latin America and the Caribbean,Caribbean,Americas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ETH_77_2022,ETH,2022,77,After,7,Sub-Saharan Africa,Eastern Africa,Africa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EU_77_2022,EU,2022,77,After,7,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LBY_77_2022,LBY,2022,77,After,7,Northern Africa,Northern Africa,Africa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BRA_77_2022,BRA,2022,77,After,7,Latin America and the Caribbean,South America,Americas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GUY_77_2022,GUY,2022,77,After,7,Latin America and the Caribbean,South America,Americas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RWA_77_2022,RWA,2022,77,After,7,Sub-Saharan Africa,Eastern Africa,Africa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JPN_77_2022,JPN,2022,77,After,7,Eastern Asia,Eastern Asia,Asia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARM_77_2022,ARM,2022,77,After,7,Western Asia,Western Asia,Asia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GHA_77_2022,GHA,2022,77,After,7,Sub-Saharan Africa,Western Africa,Africa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WSM_77_2022,WSM,2022,77,After,7,Polynesia,Polynesia,Oceania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BEL_77_2022,BEL,2022,77,After,7,Western Europe,Western Europe,Europe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
